Transaction_ID,Customer_ID,Monthly_Expenditure,Income_Level,Spending_Category,Saving_Behavior,Credit_Score,Loan_Status,Loan_Amount,Customer_Feedback,Complaint_Type,Transaction_Channel,Location,Time_Of_Day,sentiment_score,sentiment_label,dominant_topic,topic_name,Income_encoded,Saving_encoded,Loan_encoded,Time_encoded,Channel_encoded,cluster_kmeans,cluster_dbscan,cluster_hierarchical,cluster_gmm,cluster_final,cluster_name
1588,96753,106902.64,High,Transport,Average,446.0,No Loan,0.0,Customer service is slow to respond,Technical Issue,USSD,Kaduna,Night,0.0,Neutral,3,General_Feedback,4,1,0,3,2,3,-1,0,0,0,Segment 0
1589,13970,238847.58,Lower-Middle,Rent,Poor,642.0,Active Loan,265087.78,I don't understand my loan deductions,Charges Issue,POS,Kaduna,Evening,0.0,Neutral,1,Loan_Concerns,1,0,1,1,1,1,12,0,2,0,Segment 0
1590,76910,72263.91,Low,Utilities,Poor,526.0,Default Risk,4795561.24,The interface is confusing,Loan Issue,POS,Kano,Afternoon,-0.2263,Negative,3,General_Feedback,0,0,2,0,1,0,-1,1,1,1,Digital-First
1591,10302,196830.17,Lower-Middle,Transport,Poor,636.0,No Loan,0.0,Transaction was fast and smooth,No_Complaint,Mobile App,Lagos,Morning,0.0,Neutral,1,Loan_Concerns,1,0,0,2,0,1,-1,0,0,0,Segment 0
1592,56233,178020.49,Lower-Middle,Savings Deposit,Average,655.0,No Loan,1740532.59,I need better support,No_Complaint,POS,Port Harcourt,Night,0.6808,Positive,2,Charges_Complaints,1,1,0,3,1,2,-1,2,1,2,Digital-First
1593,85628,241388.37,Lower-Middle,Online Shopping,Poor,760.0,No Loan,4490641.11,Customer service is slow to respond,Charges Issue,USSD,Port Harcourt,Evening,0.0,Neutral,3,General_Feedback,1,0,0,1,2,1,-1,3,0,3,Segment 3
1594,34697,270078.42,Low,Education,Good,593.0,Active Loan,0.0,Charges are confusing and unclear,General Feedback,USSD,Lagos,Afternoon,-0.6124,Negative,3,General_Feedback,0,2,1,0,2,1,-1,0,2,0,Segment 0
1595,59804,141297.62,Upper-Middle,Online Shopping,Average,710.0,No Loan,3705390.51,App keeps crashing during payments,Technical Issue,USSD,Ibadan,Night,0.0,Neutral,2,Charges_Complaints,3,1,0,3,2,3,-1,3,0,3,Segment 3
1596,58469,168999.54,Middle,Entertainment,Good,763.0,No Loan,328489.09,Charges are confusing and unclear,Loan Issue,Web,Enugu,Afternoon,-0.6124,Negative,3,General_Feedback,2,2,0,0,3,0,-1,1,3,1,Digital-First
1597,30524,153896.94,Low,Transport,Poor,613.0,No Loan,4213366.32,Very satisfied with the platform,Technical Issue,Web,Kaduna,Morning,0.4754,Positive,3,General_Feedback,0,0,0,2,3,3,-1,0,0,0,Segment 0
1598,80796,83830.42,Lower-Middle,Education,Average,722.0,No Loan,4433419.68,Very satisfied with the platform,General Feedback,Mobile App,Port Harcourt,Evening,0.4754,Positive,3,General_Feedback,1,1,0,1,0,1,-1,0,1,0,Segment 0
1599,88390,123751.91,Middle,Entertainment,Good,493.0,No Loan,0.0,I need better support,No_Complaint,USSD,Ibadan,Night,0.6808,Positive,2,Charges_Complaints,2,2,0,3,2,3,-1,0,3,0,Segment 0
1600,83315,316103.88,Middle,Groceries,Poor,641.0,Active Loan,3019838.45,I need better support,Technical Issue,POS,Lagos,Evening,0.6808,Positive,2,Charges_Complaints,2,0,1,1,1,3,-1,0,2,0,Segment 0
1601,32071,175420.23,Upper-Middle,Health,Average,632.0,Default Risk,4342093.6,I need better support,General Feedback,USSD,Kano,Afternoon,0.6808,Positive,2,Charges_Complaints,3,1,2,0,2,1,-1,0,1,0,Segment 0
1602,18978,56627.56,Upper-Middle,Health,Average,368.0,Default Risk,0.0,Very satisfied with the platform,No_Complaint,POS,Kaduna,Morning,0.4754,Positive,3,General_Feedback,3,1,2,2,1,1,-1,0,1,0,Segment 0
1603,95888,187962.29,Low,Online Shopping,Poor,575.0,No Loan,0.0,Transaction was fast and smooth,Charges Issue,POS,Abuja,Evening,0.0,Neutral,1,Loan_Concerns,0,0,0,1,1,1,-1,3,0,3,Segment 3
1604,32349,213240.24,Lower-Middle,Education,Average,437.0,No Loan,0.0,Customer service is slow to respond,Technical Issue,USSD,Enugu,Evening,0.0,Neutral,3,General_Feedback,1,1,0,1,2,3,-1,0,2,0,Segment 0
1605,82833,192503.4,Lower-Middle,Online Shopping,Poor,619.0,Default Risk,578809.39,Very satisfied with the platform,General Feedback,Web,Enugu,Afternoon,0.4754,Positive,3,General_Feedback,1,0,2,0,3,1,-1,3,0,3,Segment 3
1606,82324,62412.42,Middle,Health,Average,560.0,Active Loan,899941.78,Loan process takes too long,Technical Issue,Web,Ibadan,Afternoon,0.0,Neutral,0,Technical_Issues,2,1,1,0,3,3,-1,0,1,0,Segment 0
1607,95360,165888.42,Upper-Middle,Transport,Average,604.0,No Loan,0.0,I need better support,Loan Issue,Web,Lagos,Evening,0.6808,Positive,2,Charges_Complaints,3,1,0,1,3,0,-1,1,0,1,Digital-First
1608,49174,52111.34,High,Utilities,Poor,710.0,No Loan,61757.25,Overall experience is great,Loan Issue,USSD,Lagos,Night,0.6249,Positive,2,Charges_Complaints,4,0,0,3,2,0,-1,1,2,1,Digital-First
1609,69546,135282.64,Low,Health,Average,577.0,No Loan,4943510.01,Payment failed multiple times,Technical Issue,Mobile App,Ibadan,Morning,-0.5106,Negative,1,Loan_Concerns,0,1,0,2,0,3,-1,0,1,0,Segment 0
1610,26542,20000.0,Middle,Utilities,Poor,668.0,No Loan,0.0,Charges are confusing and unclear,General Feedback,USSD,Kano,Night,-0.6124,Negative,3,General_Feedback,2,0,0,3,2,1,-1,0,1,0,Segment 0
1611,52703,39546.62,Lower-Middle,Groceries,Poor,500.0,No Loan,0.0,Customer service is slow to respond,General Feedback,USSD,Lagos,Evening,0.0,Neutral,3,General_Feedback,1,0,0,1,2,1,-1,0,2,0,Segment 0
1612,61455,169944.39,Upper-Middle,Entertainment,Average,593.0,No Loan,181738.99,I need better support,Technical Issue,POS,Enugu,Night,0.6808,Positive,2,Charges_Complaints,3,1,0,3,1,3,-1,0,3,0,Segment 0
1613,17127,216076.04,Lower-Middle,Savings Deposit,Good,567.0,No Loan,0.0,App keeps crashing during payments,General Feedback,Mobile App,Abuja,Night,0.0,Neutral,2,Charges_Complaints,1,2,0,3,0,2,-1,2,1,2,Digital-First
1614,56753,143051.32,Upper-Middle,Transport,Average,469.0,No Loan,0.0,Loan process takes too long,Charges Issue,Mobile App,Ibadan,Night,0.0,Neutral,0,Technical_Issues,3,1,0,3,0,1,-1,0,0,0,Segment 0
1615,71954,191004.01,Lower-Middle,Online Shopping,Average,584.0,No Loan,0.0,Overall experience is great,No_Complaint,Mobile App,Abuja,Night,0.6249,Positive,2,Charges_Complaints,1,1,0,3,0,1,-1,3,0,3,Segment 3
1616,23793,263049.78,Middle,Online Shopping,Average,753.0,No Loan,0.0,App keeps crashing during payments,Loan Issue,Web,Abuja,Night,0.0,Neutral,2,Charges_Complaints,2,1,0,3,3,0,-1,1,0,1,Digital-First
1617,15908,89156.96,Low,Entertainment,Good,643.0,No Loan,0.0,App keeps crashing during payments,No_Complaint,Mobile App,Abuja,Morning,0.0,Neutral,2,Charges_Complaints,0,2,0,2,0,3,17,0,3,0,Segment 0
1618,51190,187933.97,Lower-Middle,Transport,Good,635.0,Default Risk,0.0,Loan process takes too long,Charges Issue,Mobile App,Abuja,Night,0.0,Neutral,0,Technical_Issues,1,2,2,3,0,1,-1,0,0,0,Segment 0
1619,39757,225164.5,Upper-Middle,Utilities,Average,661.0,No Loan,0.0,Customer service is slow to respond,No_Complaint,USSD,Kaduna,Afternoon,0.0,Neutral,3,General_Feedback,3,1,0,0,2,1,-1,0,1,0,Segment 0
1620,93991,160902.36,Middle,Utilities,Average,834.0,No Loan,2373914.12,Loan process takes too long,General Feedback,Mobile App,Abuja,Evening,0.0,Neutral,0,Technical_Issues,2,1,0,1,0,1,-1,0,1,0,Segment 0
1621,92606,174205.64,Lower-Middle,Online Shopping,Poor,691.0,Active Loan,4976351.72,Loan process takes too long,Charges Issue,Web,Kano,Afternoon,0.0,Neutral,0,Technical_Issues,1,0,1,0,3,1,-1,3,0,3,Segment 3
1622,42321,179716.73,Middle,Entertainment,Average,630.0,No Loan,0.0,Customer service is slow to respond,Technical Issue,Web,Port Harcourt,Evening,0.0,Neutral,3,General_Feedback,2,1,0,1,3,3,-1,0,3,0,Segment 0
1623,23725,123594.24,Lower-Middle,Rent,Average,723.0,No Loan,0.0,App keeps crashing during payments,No_Complaint,POS,Port Harcourt,Night,0.0,Neutral,2,Charges_Complaints,1,1,0,3,1,1,-1,0,2,0,Segment 0
1624,40138,225720.48,Low,Utilities,Average,427.0,No Loan,2475075.13,App keeps crashing during payments,No_Complaint,USSD,Lagos,Evening,0.0,Neutral,2,Charges_Complaints,0,1,0,1,2,1,-1,0,2,0,Segment 0
1625,23082,73346.13,Low,Health,Good,573.0,No Loan,3129913.99,The service is excellent,No_Complaint,USSD,Ibadan,Night,0.5719,Positive,3,General_Feedback,0,2,0,3,2,1,22,0,1,0,Segment 0
1626,17686,125799.71,Upper-Middle,Online Shopping,Average,511.0,Active Loan,0.0,App keeps crashing during payments,Technical Issue,POS,Lagos,Evening,0.0,Neutral,2,Charges_Complaints,3,1,1,1,1,3,-1,3,0,3,Segment 3
1627,33207,158038.02,Lower-Middle,Rent,Poor,525.0,Default Risk,0.0,I need better support,General Feedback,USSD,Abuja,Night,0.6808,Positive,2,Charges_Complaints,1,0,2,3,2,1,-1,0,2,0,Segment 0
1628,47590,206457.94,Lower-Middle,Transport,Good,788.0,No Loan,3418770.75,The interface is confusing,Technical Issue,USSD,Ibadan,Morning,-0.2263,Negative,3,General_Feedback,1,2,0,2,2,3,-1,0,0,0,Segment 0
1629,91040,83621.14,Lower-Middle,Utilities,Average,758.0,No Loan,0.0,Payment failed multiple times,No_Complaint,Web,Ibadan,Evening,-0.5106,Negative,1,Loan_Concerns,1,1,0,1,3,1,-1,0,1,0,Segment 0
1630,41996,206036.72,Middle,Health,Average,698.0,Active Loan,0.0,Very satisfied with the platform,No_Complaint,Mobile App,Enugu,Afternoon,0.4754,Positive,3,General_Feedback,2,1,1,0,0,1,-1,0,2,0,Segment 0
1631,33071,142714.83,Low,Groceries,Good,545.0,Active Loan,214266.42,I don't understand my loan deductions,Charges Issue,Web,Kano,Night,0.0,Neutral,1,Loan_Concerns,0,2,1,3,3,1,-1,0,1,0,Segment 0
1632,48082,210669.85,Lower-Middle,Entertainment,Poor,702.0,Active Loan,0.0,Transaction was fast and smooth,General Feedback,Mobile App,Abuja,Morning,0.0,Neutral,1,Loan_Concerns,1,0,1,2,0,3,6,0,3,0,Segment 0
1633,30088,279949.9,Middle,Entertainment,Average,599.0,Active Loan,4258537.42,Overall experience is great,Technical Issue,Mobile App,Abuja,Night,0.6249,Positive,2,Charges_Complaints,2,1,1,3,0,3,-1,0,3,0,Segment 0
1634,15008,206900.91,Lower-Middle,Transport,Poor,840.0,No Loan,1424373.84,Transaction was fast and smooth,Technical Issue,Mobile App,Abuja,Night,0.0,Neutral,1,Loan_Concerns,1,0,0,3,0,3,-1,0,0,0,Segment 0
1635,20707,170091.33,Low,Savings Deposit,Average,615.0,No Loan,0.0,Payment failed multiple times,Loan Issue,Web,Port Harcourt,Night,-0.5106,Negative,1,Loan_Concerns,0,1,0,3,3,2,-1,1,1,1,Digital-First
1636,29486,171049.23,Middle,Education,Average,682.0,No Loan,0.0,I don't understand my loan deductions,General Feedback,Web,Enugu,Night,0.0,Neutral,1,Loan_Concerns,2,1,0,3,3,1,10,0,2,0,Segment 0
1637,94438,188630.91,Low,Education,Average,639.0,No Loan,2416967.83,Overall experience is great,General Feedback,Mobile App,Port Harcourt,Morning,0.6249,Positive,2,Charges_Complaints,0,1,0,2,0,1,-1,0,1,0,Segment 0
1638,85869,186467.03,Low,Transport,Average,719.0,Default Risk,4808430.27,I need better support,No_Complaint,Mobile App,Lagos,Afternoon,0.6808,Positive,2,Charges_Complaints,0,1,2,0,0,1,-1,0,0,0,Segment 0
1639,11942,99198.81,Middle,Entertainment,Poor,627.0,Active Loan,1525706.38,Payment failed multiple times,No_Complaint,Web,Kaduna,Evening,-0.5106,Negative,1,Loan_Concerns,2,0,1,1,3,3,-1,0,3,0,Segment 0
1640,78284,164865.33,Middle,Groceries,Poor,567.0,Active Loan,2204643.31,Loan process takes too long,Loan Issue,Web,Kano,Morning,0.0,Neutral,0,Technical_Issues,2,0,1,2,3,0,-1,1,1,1,Digital-First
1641,87459,183533.59,Middle,Entertainment,Poor,484.0,No Loan,4184115.24,Transaction was fast and smooth,No_Complaint,Web,Port Harcourt,Afternoon,0.0,Neutral,1,Loan_Concerns,2,0,0,0,3,3,-1,0,3,0,Segment 0
1642,96840,93080.74,Low,Education,Average,454.0,No Loan,0.0,Charges are confusing and unclear,Technical Issue,Mobile App,Enugu,Night,-0.6124,Negative,3,General_Feedback,0,1,0,3,0,3,-1,0,2,0,Segment 0
1643,48643,143531.17,Low,Online Shopping,Average,625.0,Active Loan,0.0,Charges are confusing and unclear,Charges Issue,Web,Abuja,Afternoon,-0.6124,Negative,3,General_Feedback,0,1,1,0,3,1,-1,3,0,3,Segment 3
1644,13318,66658.54,Middle,Transport,Poor,510.0,No Loan,0.0,Charges are confusing and unclear,Loan Issue,POS,Kaduna,Evening,-0.6124,Negative,3,General_Feedback,2,0,0,1,1,0,-1,1,0,1,Digital-First
1645,83762,20000.0,Low,Health,Good,607.0,No Loan,0.0,Overall experience is great,Charges Issue,Mobile App,Abuja,Morning,0.6249,Positive,2,Charges_Complaints,0,2,0,2,0,1,-1,0,1,0,Segment 0
1646,11684,138011.38,Lower-Middle,Health,Average,743.0,Active Loan,3195863.6,Transaction was fast and smooth,No_Complaint,USSD,Kano,Morning,0.0,Neutral,1,Loan_Concerns,1,1,1,2,2,1,-1,0,1,0,Segment 0
1647,72906,130638.15,Middle,Rent,Good,583.0,No Loan,3461241.56,Overall experience is great,General Feedback,Mobile App,Kaduna,Afternoon,0.6249,Positive,2,Charges_Complaints,2,2,0,0,0,1,-1,0,2,0,Segment 0
1648,86135,241573.69,Lower-Middle,Entertainment,Poor,561.0,Active Loan,0.0,App keeps crashing during payments,General Feedback,POS,Enugu,Night,0.0,Neutral,2,Charges_Complaints,1,0,1,3,1,3,-1,0,3,0,Segment 0
1649,95939,64317.18,Lower-Middle,Health,Average,569.0,No Loan,0.0,Customer service is slow to respond,Loan Issue,Mobile App,Abuja,Afternoon,0.0,Neutral,3,General_Feedback,1,1,0,0,0,0,-1,1,1,1,Digital-First
1650,89755,185714.47,Low,Education,Average,571.0,Active Loan,3840759.67,Loan process takes too long,General Feedback,POS,Enugu,Night,0.0,Neutral,0,Technical_Issues,0,1,1,3,1,1,10,0,2,0,Segment 0
1651,77285,161284.56,Low,Savings Deposit,Average,540.0,Default Risk,0.0,App keeps crashing during payments,No_Complaint,POS,Ibadan,Night,0.0,Neutral,2,Charges_Complaints,0,1,2,3,1,2,-1,2,1,2,Digital-First
1652,59860,214142.24,Lower-Middle,Entertainment,Good,552.0,Active Loan,4062588.69,Very satisfied with the platform,No_Complaint,Mobile App,Lagos,Evening,0.4754,Positive,3,General_Feedback,1,2,1,1,0,3,-1,0,3,0,Segment 0
1653,63568,124488.24,Middle,Utilities,Good,679.0,Active Loan,1187303.9,Payment failed multiple times,No_Complaint,Web,Abuja,Evening,-0.5106,Negative,1,Loan_Concerns,2,2,1,1,3,1,-1,0,1,0,Segment 0
1654,81848,186320.26,Upper-Middle,Entertainment,Good,513.0,No Loan,0.0,App keeps crashing during payments,No_Complaint,USSD,Kaduna,Morning,0.0,Neutral,2,Charges_Complaints,3,2,0,2,2,3,32,0,3,0,Segment 0
1655,72640,90717.1,Middle,Online Shopping,Good,483.0,Active Loan,0.0,I need better support,General Feedback,Mobile App,Lagos,Morning,0.6808,Positive,2,Charges_Complaints,2,2,1,2,0,1,-1,3,0,3,Segment 3
1656,34475,176956.59,Middle,Rent,Average,681.0,No Loan,2917346.68,I don't understand my loan deductions,General Feedback,POS,Kaduna,Evening,0.0,Neutral,1,Loan_Concerns,2,1,0,1,1,1,12,0,2,0,Segment 0
1657,78866,158565.11,Middle,Online Shopping,Average,504.0,No Loan,1760662.72,App keeps crashing during payments,Technical Issue,USSD,Enugu,Morning,0.0,Neutral,2,Charges_Complaints,2,1,0,2,2,3,-1,3,0,3,Segment 3
1658,66927,120453.99,Upper-Middle,Online Shopping,Average,502.0,No Loan,3512146.08,Overall experience is great,No_Complaint,USSD,Port Harcourt,Afternoon,0.6249,Positive,2,Charges_Complaints,3,1,0,0,2,1,-1,3,0,3,Segment 3
1659,62028,218531.79,Lower-Middle,Utilities,Poor,518.0,No Loan,0.0,Customer service is slow to respond,General Feedback,POS,Abuja,Morning,0.0,Neutral,3,General_Feedback,1,0,0,2,1,1,-1,0,1,0,Segment 0
1660,17819,158130.64,Lower-Middle,Groceries,Average,636.0,Active Loan,3804084.07,The interface is confusing,Charges Issue,Web,Ibadan,Morning,-0.2263,Negative,3,General_Feedback,1,1,1,2,3,1,-1,0,1,0,Segment 0
1661,62789,192174.49,Middle,Groceries,Average,578.0,No Loan,0.0,Charges are confusing and unclear,No_Complaint,Mobile App,Ibadan,Evening,-0.6124,Negative,3,General_Feedback,2,1,0,1,0,1,-1,0,1,0,Segment 0
1662,25907,243588.21,Upper-Middle,Rent,Good,713.0,No Loan,240271.34,Charges are confusing and unclear,Technical Issue,Web,Lagos,Evening,-0.6124,Negative,3,General_Feedback,3,2,0,1,3,3,-1,0,2,0,Segment 0
1663,87685,229059.11,Lower-Middle,Entertainment,Average,724.0,No Loan,2468085.59,Charges are confusing and unclear,No_Complaint,USSD,Kano,Evening,-0.6124,Negative,3,General_Feedback,1,1,0,1,2,3,-1,0,3,0,Segment 0
1664,47972,214523.52,Low,Education,Poor,719.0,Active Loan,3488976.01,Transaction was fast and smooth,General Feedback,USSD,Lagos,Morning,0.0,Neutral,1,Loan_Concerns,0,0,1,2,2,1,-1,0,2,0,Segment 0
1665,62313,137767.38,Lower-Middle,Health,Average,506.0,No Loan,595747.34,The interface is confusing,No_Complaint,POS,Abuja,Evening,-0.2263,Negative,3,General_Feedback,1,1,0,1,1,1,15,0,1,0,Segment 0
1666,69693,170963.84,Upper-Middle,Savings Deposit,Average,695.0,Active Loan,0.0,The interface is confusing,General Feedback,POS,Kaduna,Night,-0.2263,Negative,3,General_Feedback,3,1,1,3,1,2,-1,2,1,2,Digital-First
1667,33361,183261.87,High,Savings Deposit,Poor,697.0,Active Loan,205180.83,App keeps crashing during payments,No_Complaint,USSD,Kaduna,Afternoon,0.0,Neutral,2,Charges_Complaints,4,0,1,0,2,2,-1,2,1,2,Digital-First
1668,28568,201190.61,Low,Savings Deposit,Poor,743.0,Active Loan,0.0,Payment failed multiple times,No_Complaint,Mobile App,Ibadan,Evening,-0.5106,Negative,1,Loan_Concerns,0,0,1,1,0,2,-1,2,1,2,Digital-First
1669,52021,184745.2,Upper-Middle,Health,Good,607.0,Active Loan,2946495.03,The service is excellent,No_Complaint,USSD,Kano,Morning,0.5719,Positive,3,General_Feedback,3,2,1,2,2,1,-1,0,1,0,Segment 0
1670,63672,116980.47,Upper-Middle,Entertainment,Good,657.0,No Loan,0.0,Charges are confusing and unclear,General Feedback,USSD,Kano,Evening,-0.6124,Negative,3,General_Feedback,3,2,0,1,2,3,-1,0,3,0,Segment 0
1671,42113,135644.66,Upper-Middle,Utilities,Average,650.0,Active Loan,0.0,Overall experience is great,Loan Issue,POS,Port Harcourt,Evening,0.6249,Positive,2,Charges_Complaints,3,1,1,1,1,0,-1,1,1,1,Digital-First
1672,41667,138299.27,Low,Rent,Average,556.0,Active Loan,0.0,I don't understand my loan deductions,No_Complaint,Mobile App,Enugu,Evening,0.0,Neutral,1,Loan_Concerns,0,1,1,1,0,1,-1,0,2,0,Segment 0
1673,44128,127495.58,Upper-Middle,Savings Deposit,Average,735.0,No Loan,3516763.34,Very satisfied with the platform,General Feedback,USSD,Ibadan,Evening,0.4754,Positive,3,General_Feedback,3,1,0,1,2,2,-1,2,1,2,Digital-First
1674,38628,196145.38,Lower-Middle,Rent,Average,632.0,No Loan,0.0,Loan process takes too long,No_Complaint,USSD,Port Harcourt,Morning,0.0,Neutral,0,Technical_Issues,1,1,0,2,2,1,-1,0,2,0,Segment 0
1675,38797,43273.04,Lower-Middle,Transport,Average,732.0,Default Risk,1732607.19,Loan process takes too long,No_Complaint,POS,Kano,Afternoon,0.0,Neutral,0,Technical_Issues,1,1,2,0,1,1,-1,0,0,0,Segment 0
1676,30948,113272.47,Low,Online Shopping,Good,715.0,Active Loan,2614142.53,Loan process takes too long,General Feedback,USSD,Kano,Evening,0.0,Neutral,0,Technical_Issues,0,2,1,1,2,1,-1,3,0,3,Segment 3
1677,13178,131536.88,Low,Entertainment,Good,737.0,No Loan,2094380.82,I need better support,Charges Issue,USSD,Port Harcourt,Evening,0.6808,Positive,2,Charges_Complaints,0,2,0,1,2,3,-1,0,3,0,Segment 0
1678,57675,225650.02,Lower-Middle,Education,Good,583.0,No Loan,0.0,The interface is confusing,Charges Issue,POS,Enugu,Night,-0.2263,Negative,3,General_Feedback,1,2,0,3,1,1,-1,0,2,0,Segment 0
1679,65474,91023.43,Lower-Middle,Health,Poor,593.0,No Loan,4507811.84,App keeps crashing during payments,Technical Issue,POS,Ibadan,Morning,0.0,Neutral,2,Charges_Complaints,1,0,0,2,1,3,-1,0,1,0,Segment 0
1680,49042,181264.49,Lower-Middle,Utilities,Good,677.0,No Loan,0.0,I don't understand my loan deductions,Charges Issue,Web,Kano,Morning,0.0,Neutral,1,Loan_Concerns,1,2,0,2,3,1,-1,0,1,0,Segment 0
1681,57251,157118.64,Low,Transport,Good,654.0,No Loan,0.0,The interface is confusing,No_Complaint,POS,Enugu,Night,-0.2263,Negative,3,General_Feedback,0,2,0,3,1,1,-1,0,0,0,Segment 0
1682,13184,110483.34,Upper-Middle,Groceries,Good,701.0,Active Loan,0.0,App keeps crashing during payments,Technical Issue,USSD,Kaduna,Evening,0.0,Neutral,2,Charges_Complaints,3,2,1,1,2,3,-1,0,1,0,Segment 0
1683,64644,274542.8,Middle,Utilities,Average,550.0,No Loan,0.0,App keeps crashing during payments,No_Complaint,Web,Ibadan,Night,0.0,Neutral,2,Charges_Complaints,2,1,0,3,3,1,-1,0,1,0,Segment 0
1684,10277,192763.77,Lower-Middle,Health,Average,556.0,No Loan,4965683.11,Charges are confusing and unclear,Charges Issue,Mobile App,Port Harcourt,Evening,-0.6124,Negative,3,General_Feedback,1,1,0,1,0,1,-1,0,1,0,Segment 0
1685,13543,120112.01,Middle,Online Shopping,Poor,664.0,Default Risk,0.0,Customer service is slow to respond,Technical Issue,POS,Abuja,Evening,0.0,Neutral,3,General_Feedback,2,0,2,1,1,3,-1,3,0,3,Segment 3
1686,26816,220850.57,Upper-Middle,Education,Good,563.0,Default Risk,0.0,Customer service is slow to respond,General Feedback,Web,Lagos,Evening,0.0,Neutral,3,General_Feedback,3,2,2,1,3,1,-1,0,2,0,Segment 0
1687,66907,152477.63,Low,Groceries,Good,627.0,No Loan,0.0,Loan process takes too long,No_Complaint,POS,Kaduna,Evening,0.0,Neutral,0,Technical_Issues,0,2,0,1,1,1,-1,0,1,0,Segment 0
1688,57778,78934.35,Middle,Entertainment,Poor,754.0,Default Risk,4020805.73,I don't understand my loan deductions,No_Complaint,Web,Port Harcourt,Evening,0.0,Neutral,1,Loan_Concerns,2,0,2,1,3,3,-1,0,3,0,Segment 0
1689,86246,20000.0,Lower-Middle,Transport,Average,719.0,No Loan,0.0,App keeps crashing during payments,General Feedback,USSD,Kaduna,Night,0.0,Neutral,2,Charges_Complaints,1,1,0,3,2,1,-1,0,0,0,Segment 0
1690,40669,189127.89,Middle,Rent,Average,596.0,No Loan,0.0,Charges are confusing and unclear,Technical Issue,Mobile App,Enugu,Afternoon,-0.6124,Negative,3,General_Feedback,2,1,0,0,0,3,-1,0,2,0,Segment 0
1691,13486,174859.33,High,Savings Deposit,Good,561.0,Active Loan,0.0,Loan process takes too long,General Feedback,POS,Lagos,Morning,0.0,Neutral,0,Technical_Issues,4,2,1,2,1,2,-1,2,2,2,Digital-First
1692,97671,97233.99,Lower-Middle,Groceries,Poor,624.0,Default Risk,3648988.64,The service is excellent,Technical Issue,POS,Lagos,Morning,0.5719,Positive,3,General_Feedback,1,0,2,2,1,3,-1,0,2,0,Segment 0
